"REF_DATE","GEO","DGUID","Type of crop","Supply and disposition of grains","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-12","Canada","2016A000011124","Sunflower seed","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866682","1.14.11","22.4","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Seed requirements","Metric tonnes","214","thousands","3","v73866683","1.14.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866684","1.14.17","22.4","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Total ending stocks","Metric tonnes","214","thousands","3","v73866685","1.14.18","131.2","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866686","1.14.19","122.7","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866687","1.14.20","8.4","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Total supplies","Metric tonnes","214","thousands","3","v73866688","1.15.1","341.5","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Total beginning stocks","Metric tonnes","214","thousands","3","v73866689","1.15.2","13.3","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866690","1.15.3","6.0","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866691","1.15.4","7.3","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Production","Metric tonnes","214","thousands","3","v73866692","1.15.5","311.3","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Imports","Metric tonnes","214","thousands","3","v73866693","1.15.6","16.9","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Total disposition","Metric tonnes","214","thousands","3","v73866694","1.15.7","341.5","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Total exports","Metric tonnes","214","thousands","3","v73866695","1.15.8","58.1","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866696","1.15.11","20.0","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Seed requirements","Metric tonnes","214","thousands","3","v73866697","1.15.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866698","1.15.17","20.0","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Total ending stocks","Metric tonnes","214","thousands","3","v73866699","1.15.18","263.3","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866700","1.15.19","245.5","","","","1"
"2018-12","Canada","2016A000011124","Chickpeas","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866701","1.15.20","17.8","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Total supplies","Metric tonnes","214","thousands","3","v73866455","1.1.1","39139.8","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Total beginning stocks","Metric tonnes","214","thousands","3","v73866456","1.1.2","6731.8","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866457","1.1.3","3219.4","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866458","1.1.4","3512.4","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Production","Metric tonnes","214","thousands","3","v73866459","1.1.5","32351.9","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Imports","Metric tonnes","214","thousands","3","v73866460","1.1.6","56.1","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Total disposition","Metric tonnes","214","thousands","3","v73866461","1.1.7","39139.8","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Total exports","Metric tonnes","214","thousands","3","v73866462","1.1.8","15501.3","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Grain exports","Metric tonnes","214","thousands","3","v73866463","1.1.9","15328.8","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Product exports","Metric tonnes","214","thousands","3","v73866464","1.1.10","172.5","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866465","1.1.11","5951.2","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Human food","Metric tonnes","214","thousands","3","v73866466","1.1.12","1996.1","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Seed requirements","Metric tonnes","214","thousands","3","v73866467","1.1.13","79.0","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Industrial use","Metric tonnes","214","thousands","3","v73866468","1.1.14","331.1","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Loss in handling","Metric tonnes","214","thousands","3","v73866469","1.1.15","22.7","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866470","1.1.16","3522.4","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Total ending stocks","Metric tonnes","214","thousands","3","v73866471","1.1.18","17687.3","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866472","1.1.19","13228.0","","","","1"
"2019-03","Canada","2016A000011124","All wheat","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866473","1.1.20","4459.3","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Total supplies","Metric tonnes","214","thousands","3","v73866474","1.2.1","7271.8","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Total beginning stocks","Metric tonnes","214","thousands","3","v73866475","1.2.2","1476.1","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866476","1.2.3","760.0","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866477","1.2.4","716.1","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Production","Metric tonnes","214","thousands","3","v73866478","1.2.5","5784.8","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Imports","Metric tonnes","214","thousands","3","v73866479","1.2.6","10.9","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Total disposition","Metric tonnes","214","thousands","3","v73866480","1.2.7","7271.8","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Total exports","Metric tonnes","214","thousands","3","v73866481","1.2.8","2566.6","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Grain exports","Metric tonnes","214","thousands","3","v73866482","1.2.9","2558.5","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Product exports","Metric tonnes","214","thousands","3","v73866483","1.2.10","8.1","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866484","1.2.11","546.9","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Human food","Metric tonnes","214","thousands","3","v73866485","1.2.12","136.2","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Seed requirements","Metric tonnes","214","thousands","3","v73866486","1.2.13","0.0","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Industrial use","Metric tonnes","214","thousands","3","v73866487","1.2.14","0.0","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Loss in handling","Metric tonnes","214","thousands","3","v73866488","1.2.15","2.7","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866489","1.2.16","408.0","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Total ending stocks","Metric tonnes","214","thousands","3","v73866490","1.2.18","4158.3","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866491","1.2.19","3145.0","","","","1"
"2019-03","Canada","2016A000011124","Durum wheat","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866492","1.2.20","1013.3","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Total supplies","Metric tonnes","214","thousands","3","v73866493","1.3.1","31868.0","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Total beginning stocks","Metric tonnes","214","thousands","3","v73866494","1.3.2","5255.8","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866495","1.3.3","2459.4","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866496","1.3.4","2796.4","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Production","Metric tonnes","214","thousands","3","v73866497","1.3.5","26567.1","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Imports","Metric tonnes","214","thousands","3","v73866498","1.3.6","45.2","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Total disposition","Metric tonnes","214","thousands","3","v73866499","1.3.7","31868.0","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Total exports","Metric tonnes","214","thousands","3","v73866500","1.3.8","12934.7","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Grain exports","Metric tonnes","214","thousands","3","v73866501","1.3.9","12770.3","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Product exports","Metric tonnes","214","thousands","3","v73866502","1.3.10","164.4","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866503","1.3.11","5404.3","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Human food","Metric tonnes","214","thousands","3","v73866504","1.3.12","1859.9","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Seed requirements","Metric tonnes","214","thousands","3","v73866505","1.3.13","79.0","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Industrial use","Metric tonnes","214","thousands","3","v73866506","1.3.14","331.1","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Loss in handling","Metric tonnes","214","thousands","3","v73866507","1.3.15","20.0","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866508","1.3.16","3114.4","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Total ending stocks","Metric tonnes","214","thousands","3","v73866509","1.3.18","13529.0","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866510","1.3.19","10083.0","","","","1"
"2019-03","Canada","2016A000011124","Wheat, excluding durum","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866511","1.3.20","3446.0","","","","1"
"2019-03","Canada","2016A000011124","Oats","Total supplies","Metric tonnes","214","thousands","3","v73866512","1.4.1","4221.8","","","","1"
"2019-03","Canada","2016A000011124","Oats","Total beginning stocks","Metric tonnes","214","thousands","3","v73866513","1.4.2","778.4","","","","1"
"2019-03","Canada","2016A000011124","Oats","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866514","1.4.3","612.3","","","","1"
"2019-03","Canada","2016A000011124","Oats","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866515","1.4.4","166.1","","","","1"
"2019-03","Canada","2016A000011124","Oats","Production","Metric tonnes","214","thousands","3","v73866516","1.4.5","3436.0","","","","1"
"2019-03","Canada","2016A000011124","Oats","Imports","Metric tonnes","214","thousands","3","v73866517","1.4.6","7.4","","","","1"
"2019-03","Canada","2016A000011124","Oats","Total disposition","Metric tonnes","214","thousands","3","v73866518","1.4.7","4221.8","","","","1"
"2019-03","Canada","2016A000011124","Oats","Total exports","Metric tonnes","214","thousands","3","v73866519","1.4.8","1718.6","","","","1"
"2019-03","Canada","2016A000011124","Oats","Grain exports","Metric tonnes","214","thousands","3","v73866520","1.4.9","1227.1","","","","1"
"2019-03","Canada","2016A000011124","Oats","Product exports","Metric tonnes","214","thousands","3","v73866521","1.4.10","491.5","","","","1"
"2019-03","Canada","2016A000011124","Oats","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866522","1.4.11","965.9","","","","1"
"2019-03","Canada","2016A000011124","Oats","Human food","Metric tonnes","214","thousands","3","v73866523","1.4.12","51.6","","","","1"
"2019-03","Canada","2016A000011124","Oats","Seed requirements","Metric tonnes","214","thousands","3","v73866524","1.4.13","0.0","","","","1"
"2019-03","Canada","2016A000011124","Oats","Industrial use","Metric tonnes","214","thousands","3","v73866525","1.4.14","0.0","","","","1"
"2019-03","Canada","2016A000011124","Oats","Loss in handling","Metric tonnes","214","thousands","3","v73866526","1.4.15","0.5","","","","1"
"2019-03","Canada","2016A000011124","Oats","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866527","1.4.16","913.7","","","","1"
"2019-03","Canada","2016A000011124","Oats","Total ending stocks","Metric tonnes","214","thousands","3","v73866528","1.4.18","1537.3","","","","1"
"2019-03","Canada","2016A000011124","Oats","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866529","1.4.19","1298.5","","","","1"
